name,size
ideal.span,4302539237684069
ideal.of_rel,4302574639255341
ideal.map,4331380890022349
submodule.mem_Inf,4344593165798853
pos_submonoid._proof_2,4360027331892467
function.surjective.add_group_with_one._proof_1,4365292454550361
le_of_forall_pos_lt_add,4370066966574137
le_of_forall_one_lt_lt_mul,4370066966574137
generalized_boolean_algebra.bot,4382340341604169
generalized_boolean_algebra.sup,4382340341604173
generalized_boolean_algebra.le,4382340341604173
generalized_boolean_algebra.lt,4382340341604173
generalized_boolean_algebra.inf,4382340341604173
generalized_boolean_algebra.sdiff,4382340341604173
generalized_boolean_algebra.to_has_bot,4382340341604177
generalized_boolean_algebra.to_has_sdiff,4382340341604179
absolute_value.cases_on,4400457848603932
absolute_value.rec_on,4400457848603932
is_add_unit.coe_add_unit',4405756812307421
is_unit.coe_unit',4405756812307421
sub_add,4410536493521275
div_mul,4410536493521275
submodule.mem_span,4430101865948677
is_add_unit.coe_neg_add_unit',4431250396181910
is_unit.coe_inv_unit',4431250396181910
norm_num.add_pos_neg_neg,4431762719561479
additive.linear_ordered_add_comm_group_with_top._proof_18,4436929049886286
ordered_comm_semiring.to_ordered_semiring,4438047247366475
order_iso.neg,4441694191886072
order_iso.inv,4441694191886072
ideal.mem_span,4443059672322486
linear_ordered_semiring.to_ordered_semiring,4443662507177566
order_dual.distrib_lattice._proof_2,4453075110301955
order_dual.distrib_lattice._proof_3,4453075120000517
subgroup.map,4463674183619862
add_subgroup.map,4463674183619862
SemiRing.has_forget_to_AddCommMon.equations._eqn_1,4465463430651126
nat.ordered_semiring,4492132300133606
add_subgroup.has_sub._proof_1,4497563604125417
subgroup.has_div._proof_1,4497563604125417
prod.distrib_lattice._proof_1,4499832867217997
eq_or_eq_neg_of_abs_eq,4511007637709429
finsupp.has_neg._proof_1,4539430711019567
dfinsupp.has_neg._proof_1,4539430711019600
norm_num.ne_zero_neg,4565095002365864
comm_group_with_zero.cancel_comm_monoid_with_zero._proof_9,4568763382031686
comm_group_with_zero.cancel_comm_monoid_with_zero._proof_10,4568763382031686
additive.linear_ordered_add_comm_monoid_with_top._proof_5,4583088108947108
generalized_heyting_algebra.le_himp_iff,4587560197391921
generalized_coheyting_algebra.sdiff_le_iff,4587560197391921
sdiff_le_iff,4587560197391952
le_himp_iff,4587560197391952
order_hom.map_inf_fixed_points_le,4610662727162062
order.coframe.le_sup_left,4616215245696960
order.coframe.le_sup_right,4616215245696960
order.coframe.inf_le_left,4616215245696960
order.coframe.inf_le_right,4616215245696960
order.frame.le_sup_left,4616215245696960
order.frame.le_sup_right,4616215245696960
order.frame.inf_le_left,4616215245696960
order.frame.inf_le_right,4616215245696960
order.coframe.le_Sup,4616215245697014
order.coframe.Inf_le,4616215245697014
order.frame.le_Sup,4616215245697014
order.frame.Inf_le,4616215245697014
algebra.to_module._proof_3,4618089547479461
subgroup.map._proof_3,4628330230765806
add_subgroup.map._proof_3,4628330230765806
function.injective.semiring.equations._eqn_1,4646359852106885
function.injective.comm_semiring._proof_2,4647159287872784
function.injective.comm_semiring._proof_3,4647159287872784
function.injective.comm_semiring._proof_12,4647159287872784
function.injective.comm_semiring._proof_13,4647159287872784
function.injective.division_semiring._proof_2,4651356791810564
function.injective.division_semiring._proof_3,4651356791810564
nat.semiring,4652157566264925
nat.monoid,4652164945861936
nat.prime,4652164945861940
nat.primes,4652164945861943
nat.dvd_add_self_left,4652165139062902
nat.dvd_add_self_right,4652165139149026
char_p.cast_eq_zero,4652187375553153
nat.distrib,4652192967835919
nat.add_monoid,4652224434297275
nat.add_semigroup,4652224484177833
list.repeat_add,4652224500876956
list.count_erase_of_ne,4652224501217905
nat.choose_self,4652224501233699
nat.choose_succ_self_right,4652224501511548
list.drop_take_succ_eq_cons_nth_le,4652224502630598
list.sum_take_succ,4652262345781907
list.prod_take_succ,4652262345781907
nat.dvd_one,4652294977373800
nat.dvd_iff_dvd_dvd,4652578565594909
list.nth_of_fn_aux,4652872199228405
char_p.nontrivial_of_char_ne_one,4652896648510780
char_p.char_ne_one,4653198072712479
list.length_of_fn,4653260627595442
char_p.subsingleton,4654602546353338
char_p.false_of_nontrivial_of_char_one,4654639311307429
nat.div_mod_unique,4656852621914465
list.nth_of_fn,4657936222403332
function.surjective.add_group_with_one._proof_4,4663076839099336
function.injective.generalized_coheyting_algebra._proof_1,4669289477152697
function.injective.generalized_heyting_algebra._proof_1,4669289477152697
multiplicative.linear_ordered_comm_group_with_zero._proof_11,4672304317377854
enat.add_comm_monoid_with_one,4680146292870849
part_enat.to_with_top_some,4680163837048382
add_monoid_hom.of_map_add_neg._proof_1,4691517950505918
monoid_hom.of_map_mul_inv._proof_1,4691517950505918
prod.non_assoc_ring._proof_12,4692928753147033
prod.non_assoc_ring._proof_13,4692928753147033
set.right_mem_interval,4707966091261818
add_aut.conj._proof_3,4717918790964790
mul_aut.conj._proof_3,4717918790964790
linear_ordered_semifield.to_linear_ordered_semiring,4725991768732744
positive.subtype.has_one,4739700923626573
nsmul_sub,4752626077703201
div_pow,4752626077704577
linear_map.comp_multilinear_map._proof_1,4769239886203565
fin.zero_add,4796259028590397
fin.add_zero,4796259028590397
int.ring,4800362694421224
add_subgroup.has_sub,4801619883301464
subgroup.has_div,4801619883301464
nat.ordered_comm_semiring,4816634027744421
neg_sub',4821396408605669
inv_div',4821396408605669
is_coatomistic.is_atomistic_dual,4829381959231098
is_atomistic.is_coatomistic_dual,4829381959231098
int.distrib,4835998908657526
multiplicative.canonically_linear_ordered_monoid._proof_7,4856534535123985
additive.canonically_linear_ordered_add_monoid._proof_7,4856534535123985
omega_complete_partial_order.chain,4871832196372796
part_enat.partial_order._proof_1,4871832206072128
list.nth_length,4871832206126296
list.index_of_le_length,4871832206132644
part_enat.partial_order._match_1,4871832215772831
part_enat.partial_order._match_2,4871832215774674
part_enat.partial_order._proof_2,4871832215774888
encodable.order.preimage.is_trans,4871832220628457
denumerable.raise_sorted,4871832220798938
list.take_all_of_le,4871832264316168
composition.size_up_to_of_length_le,4871832264350179
fin.is_le',4871832269115283
nat.not_succ_lt_self,4871832273964382
list.nthd_eq_default,4871832273985090
list.inth_eq_default,4871832273986187
list.nth_take,4871832274026592
list.nth_take_of_succ,4871832274027482
list.nthd_eq_nth_le,4871832274105243
list.inth_eq_nth_le,4871832274106333
pnat.case_strong_induction_on._proof_1,4871832356405439
list.ne_nil_of_length_pos,4871832356418289
list.nth_le_pmap,4871832369293597
rat.num_denom_cases_on'._proof_1,4871832375803526
pnat.ne_zero,4871832375804013
ne_zero.pnat,4871832375804384
fin.mk_le_of_le_coe,4871832482492358
nat.one_le_of_lt,4871832482494244
denumerable.raise'_chain,4871832482577675
fin.mk_lt_of_lt_coe,4871832579481849
fin.coe_covby_iff,4871832579485030
covby.coe_fin,4871832579485631
encodable.order.preimage.is_antisymm,4871832584339076
list.pairwise_lt_range',4871832584487253
nat.lt_succ_iff_lt_or_eq,4871834970289416
nat.add_comm_monoid,4871856456008510
nat.add_comm_semigroup,4871856613968937
nat.one_add,4871856613979156
nat.one_add_le_iff,4871856613979938
nat.lt_one_add_iff,4871856613980024
list.range_core_range',4871856614125051
nat.pred_sub,4871856614538348
list.nth_le_reverse_aux1,4871856615174278
list.length_sublists_len,4871856616510807
nsmul_strict_mono_right,4871862585000565
pow_strict_mono_left,4871862585002415
list.filter_eq_self,4871918502872743
list.filter_true,4871918502876421
list.countp_true,4871918502986210
list.nodup.erase_eq_filter,4871918502995542
list.count_repeat,4871918503114342
list.nodup.mem_erase_iff,4871918503266114
list.nodup.not_mem_erase,4871918503269379
strict_mono.strict_mono_iterate_of_lt_map,4871962414793010
strict_mono.strict_anti_iterate_of_map_lt,4871962666967031
ne_zero.pos_of_ne_zero_coe,4872000883829835
tactic.norm_fin.normalize_fin.le,4872091255454942
tactic.norm_fin.normalize_fin.lt,4872091352444503
nat.eq_of_lt_succ_of_not_lt,4872473990508064
fin.has_neg,4875078368144004
fin.has_neg._proof_1,4875078368144018
list.prev_nth_le,4875078368762708
nat.div_le_div_left,4876464103892860
nat.find_eq_iff,4879546572989216
nat.find_eq_zero,4880163550452900
additive.linear_ordered_add_comm_group_with_top._proof_19,4880620749430623
additive.linear_ordered_add_comm_group_with_top._proof_17,4880620749430701
nat.find_comp_succ,4881397505392561
rat.denom_ne_zero,4884815915571427
neg_mem_iff,4885455769602474
inv_mem_iff,4885455769602474
int.monoid,4889453238324950
int.sign_pow_bit1,4889453246639649
int.is_unit_eq_one_or,4889453504355339
int.is_unit_iff,4889453504355340
int.is_unit_mul_self,4889453504365525
fin.min_coe,4895957886019551
set.interval_subset_interval_iff_le,4899845340185871
fin.one_mul,4903594433960859
fin.mul_one,4903594433960859
abs_neg,4904541132968539
subalgebra.coe_comap,4920557656108570
subalgebra.mem_comap,4920557656108724
tactic.norm_num.nat_coprime_helper_zero_left,4923766549424861
encodable.decode_ge_two,4924561657714319
category_theory.arrow.iso_w,4936414071559846
add_monoid_with_one.binary._proof_2,4936853138490521
nat.xgcd_aux_rec,4939995985486042
fin.max_coe,4943721406875681
linear_map.has_smul._proof_1,4945148873926291
function.surjective.add_group_with_one._proof_5,4960859996029409
subgroup.copy.equations._eqn_1,4963718757545234
add_subgroup.copy.equations._eqn_1,4963718757545234
injective_iff_map_eq_zero,4967602035665982
injective_iff_map_eq_one,4967602035665982
multiplicative.linear_ordered_comm_monoid_with_zero._proof_12,4968306535364149
div_neg_eq_neg_div,4970592883634519
list.alternating_sum_reverse,4978207832860149
list.alternating_prod_reverse,4978207832860153
nat.eq_one_of_dvd_coprimes,4984542435414401
add_subgroup.mem_map_iff_mem,4985704252796462
subgroup.mem_map_iff_mem,4985704252796462
tactic.norm_num.nat_coprime_helper_zero_right,4988943418879291
alg_equiv.of_bijective_apply,4989515006510531
prod.add_comm_group._proof_4,5002843268213710
prod.comm_group._proof_4,5002843268213710
group.conjugates_subset_normal,5008967860689581
list.alternating_sum_append,5028930243934973
list.alternating_prod_append,5028930243934977
category_theory.arrow.is_iso_left,5030993859634002
category_theory.arrow.is_iso_right,5030993859634002
category_theory.arrow.iso_w',5031326234943289
canonically_linear_ordered_semifield.mul_lt_mul_of_pos_left,5040099385895860
canonically_linear_ordered_semifield.mul_lt_mul_of_pos_right,5040099385895860
galois_insertion.lift_complete_lattice._proof_14,5045161050728662
injective_iff_map_eq_zero',5061447769123197
injective_iff_map_eq_one',5061447769123197
nat.gcd_dvd,5078956722774176
nat.gcd_dvd_right,5082202608931040
nat.gcd_dvd_left,5082202608931040
nat.gcd_pos_of_pos_right,5085491762315398
nat.gcd_pos_of_pos_left,5085491762315398
int.gcd_pos_of_non_zero_right,5085491762319635
int.gcd_pos_of_non_zero_left,5085491762319635
nat.gcd_le_right,5085491765662819
nat.gcd_le_left,5085491765662819
nat.prod_dvd_and_dvd_of_dvd_prod._proof_6,5096266832757994
nat.dvd_lcm_left,5100745837581189
add_subgroup.mem_centralizer_iff,5103147252677952
subgroup.mem_centralizer_iff,5103147252677952
subgroup.mem_map_of_mem,5107295938347199
add_subgroup.mem_map_of_mem,5107295938347199
add_subgroup.mem_map,5107295938347692
subgroup.mem_map,5107295938347692
add_submonoid.is_unit.submonoid.add_comm_group._proof_9,5116448382542344
submonoid.is_unit.submonoid.comm_group._proof_9,5116448382911496
linarith.eq_of_eq_of_eq,5121972134558224
nat.gcd_mul_lcm,5135692511945163
subsemiring_class.to_semiring.equations._eqn_1,5157557574724810
subsemiring_class.to_comm_semiring._proof_8,5157912909536658
add_monoid_with_one.binary,5158501338573648
div_neg,5159130248555042
int.ne_of_nat_abs_ne_nat_abs_of_nonneg,5185675740913464
int.ne_of_nat_ne_nonneg_case,5185675740934697
tactic.abel.term_add_constg,5195188694228768
int.cast_one,5200480285885755
add_group.int_smul_with_zero._proof_1,5217991576660311
finsupp.has_int_scalar._proof_1,5217991576660313
dfinsupp.has_int_scalar._proof_1,5217991576660346
ideal.mem_comap,5234228769818003
add_submonoid.localization_map.lift.equations._eqn_1,5240808136487108
submonoid.localization_map.lift.equations._eqn_1,5240808138271892
add_submonoid.localization_map.map.equations._eqn_1,5241215274716993
submonoid.localization_map.map.equations._eqn_1,5241215276501777
comm_group_with_zero.cancel_comm_monoid_with_zero.equations._eqn_1,5241414449326687
ring_hom.ker_eq,5241584516087290
submodule.restrict_scalars_equiv._proof_1,5241719167566862
add_comm_group.int_module._proof_4,5258576209585931
list.sum_drop_succ,5260642353250908
list.prod_drop_succ,5260642353250908
tactic.norm_num.nat_lcm_helper,5267518885570298
int.gcd_mul_lcm,5272019732282356
sub_le_sub_iff_left,5285292195567316
sub_lt_sub_iff_left,5285292195567316
div_lt_div_iff_left,5285292195567316
div_le_div_iff_left,5285292195567316
div_lt_div_left',5295422267186293
sub_lt_sub_left,5295422267186293
sub_le_sub_left,5295422267186293
div_le_div_left',5295422267186293
group.covconv_swap.equations._eqn_1,5320356092624626
add_group.covconv_swap.equations._eqn_1,5320356092624626
mul_equiv.subgroup_congr,5333705276875209
add_equiv.add_subgroup_congr,5333705276875209
sub_sub,5344960951942778
div_div,5344960951942778
int.bit1_pos,5364517659906714
heyting_algebra.le_trans,5371268218794343
coheyting_algebra.le_trans,5371268218794343
pi.heyting_algebra._proof_2,5371268218794427
pi.coheyting_algebra._proof_2,5371268218794427
heyting_algebra.lt_iff_le_not_le,5371268228492907
coheyting_algebra.lt_iff_le_not_le,5371268228492907
pi.heyting_algebra._proof_3,5371268228492986
pi.coheyting_algebra._proof_3,5371268228492986
punit.cancel_comm_monoid_with_zero._proof_3,5372596290061093
punit.cancel_comm_monoid_with_zero._proof_4,5372596290061093
nat.gcd_eq_left_iff_dvd,5378441681960064
normal_of_eq_cosets,5379328605263474
normal_of_eq_add_cosets,5379328605263474
canonically_ordered_comm_semiring.zero_lt_one,5383070549612966
set.interval_subset_interval_right,5394417124166429
is_simple_order.boolean_algebra._proof_7,5400540801119646
is_simple_order.boolean_algebra._proof_18,5400540801119646
is_simple_order.boolean_algebra._proof_10,5400540801119646
is_simple_order.boolean_algebra._proof_21,5400540801119646
linarith.mul_eq,5401158467171936
nat.xgcd_aux_fst,5411124406022400
int.bit1_nonneg,5418157212184145
complete_lattice.is_sup_closed_compact.equations._eqn_1,5427119440702916
nat.gcd_mul_left_add_right,5427982337023832
nat.gcd_mul_right_add_right,5427982338904231
multiplicative.linear_ordered_comm_group_with_zero._proof_12,5451021440349560
alternating_map.has_add._proof_3,5451997905951941
is_localization.mk'_mem_iff,5453631097956619
is_add_unit.sub_sub_cancel,5455767021302395
is_unit.div_div_cancel,5455767021302395
coheyting_algebra.of_hnot._proof_1,5474845220504841
coheyting_algebra.of_hnot._proof_2,5474845220504841
coheyting_algebra.of_sdiff._proof_2,5474845220504841
heyting_algebra.of_himp._proof_1,5474845220504841
heyting_algebra.of_himp._proof_2,5474845220504841
heyting_algebra.of_compl._proof_1,5474845220504841
heyting_algebra.of_compl._proof_2,5474845220504841
coheyting_algebra.of_sdiff._proof_1,5474845220504841
coe_div_eq_divp,5492672554656317
sub_add_eq_sub_sub,5493587620294715
div_mul_eq_div_div,5493587620294715
order_dual.is_modular_lattice.equations._eqn_1,5521620892574200
Prop.complete_linear_order._proof_2,5532937375485679
Prop.complete_linear_order._proof_3,5532937385184243
nat.xgcd_aux_val,5570172854679147
nat.coprime_mul_left_add_right,5583784872492768
nat.coprime_mul_right_add_right,5583784874373167
nat.linear_ordered_cancel_add_comm_monoid.equations._eqn_1,5598034757041146
ordered_semiring.zero_le_one_class.equations._eqn_1,5601446919499787
neg_inv,5608038127018728
category_theory.comma.iso_mk.equations._eqn_1,5628352530737731
category_theory.arrow.iso_mk.equations._eqn_1,5628380659592079
units.mul_inv_eq_one,5660393516667519
add_units.add_neg_eq_zero,5660393516667519
units.inv_mul_eq_one,5660395977444773
add_units.neg_add_eq_zero,5660395977444773
canonically_ordered_add_monoid.zero_le_one_class.equations._eqn_1,5660396148096348
sub_eq_sub_add_sub,5661735695549778
div_eq_div_mul_div,5661735695549778
linear_ordered_add_comm_monoid_with_top.to_order_top.equations._eqn_1,5663952364925360
local_ring.is_unit_or_is_unit_of_is_unit_add,5670830951122237
local_ring.nonunits_add,5671108338919725
local_ring.maximal_ideal._proof_1,5671210955069911
local_ring.maximal_ideal,5672705596286771
zsmul_add_group_hom_apply,5679990083104572
zpow_group_hom_apply,5679990083111984
linear_ordered_add_comm_group_with_top.le_top,5682671454478816
linear_ordered_add_comm_group_with_top.top_add',5692743227307314
subalgebra.coe_map,5748529466335070
prod.add_group_with_one._proof_11,5754194471807544
zsmul_neg,5770474056065312
inv_zpow,5770474056067760
inv_neg,5776193490678997
add_subgroup.has_bot._proof_3,5809316080893737
subgroup.has_bot._proof_3,5809316080893737
function.injective.add_group_with_one._proof_11,5811959460227346
add_subgroup.has_bot,5814396529778213
subgroup.has_bot,5814396529778213
subgroup.inhabited,5814396529778236
add_subgroup.inhabited,5814396529778236
fixed_points.function.fixed_points.complete_semilattice_Sup._match_1.equations._eqn_1,5821050952265039
fixed_points.function.fixed_points.complete_semilattice_Inf._match_1.equations._eqn_1,5821050952265039
prod.add_comm_group._proof_5,5836631448804164
prod.comm_group._proof_5,5836631448804164
is_simple_add_group.to_nontrivial,5847361648458435
is_simple_group.to_nontrivial,5847361648458435
is_simple_add_group.exists_pair_ne,5847361648458441
is_simple_group.exists_pair_ne,5847361648458441
function.surjective.add_group_with_one._proof_11,5854216630240470
zero_le',5875841104882180
additive.linear_ordered_add_comm_monoid_with_top._proof_15,5875841104882195
subgroup.inv_mem_iff,5878711419262062
add_subgroup.neg_mem_iff,5878711419262062
lt_add_one,5881466775366008
sub_right_comm,5893039743046644
div_right_comm,5893039743046644
int.mod_abs,5898818946334937
function.injective.group_with_zero.equations._eqn_1,5924265785217872
add_subgroup.set_normalizer,5925430393368895
subgroup.set_normalizer,5925430393368895
order_dual.complete_linear_order._proof_5,5926650525254427
order_dual.complete_linear_order._proof_6,5926650525254427
order_dual.complete_linear_order._proof_8,5926650525254427
order_dual.complete_linear_order._proof_9,5926650525254427
order_dual.complete_linear_order._proof_11,5926650525254483
order_dual.complete_linear_order._proof_13,5926650525254483
function.injective.division_semiring._proof_12,5936790643821308
function.injective.division_semiring._proof_13,5936790643821308
function.injective.comm_group_with_zero._proof_2,5941544734474849
function.injective.comm_group_with_zero._proof_3,5941544734474849
subsemiring_class.to_ordered_semiring._proof_8,5957893698700158
is_add_unit.sub_add_right,5982295498245730
is_unit.div_mul_right,5982295498245730
order.frame.mk.inj_arrow,5995084193050434
order.coframe.mk.inj_arrow,5995084193050434
conj_act.smul_comm_class.equations._eqn_1,6003530801965517
le_iff_forall_one_lt_lt_mul,6010116475035240
le_iff_forall_pos_lt_add,6010116475035240
mul_equiv.inv_apply,6032824393955908
add_equiv.neg_apply,6032824393955908
conj_act.smul_comm_class'.equations._eqn_1,6034419995938796
norm_num.sub_neg,6051401028429979
exists_pos_add_of_lt,6081281450437983
exists_one_lt_mul_of_lt,6081281450437983
zsmul_zero_sub,6112096486308268
one_div_zpow,6112096486310820
sdiff_le,6116771403554361
le_himp,6116771403554361
generalized_coheyting_algebra.to_order_bot.equations._eqn_1,6125901884136299
generalized_heyting_algebra.to_order_top.equations._eqn_1,6125901884136299
neg_div_neg_eq,6128036434314050
coheyting_algebra.mk.sizeof_spec,6138592250072472
heyting_algebra.mk.sizeof_spec,6138592250072472
is_unit.mul_div_mul_left,6161472267328208
is_add_unit.add_sub_add_left,6161472267328208
subgroup.normalizer._proof_2,6176452045237190
add_subgroup.normalizer._proof_2,6176452045237190
to_add_units.equations._eqn_1,6178040053546843
to_units.equations._eqn_1,6178040053546843
neg_add_eq_zero,6186333885344186
inv_mul_eq_one,6186333885344186
multiplicative.canonically_ordered_monoid.equations._eqn_1,6191589102687500
additive.canonically_ordered_add_monoid.equations._eqn_1,6191589102687500
function.injective.comm_semiring._proof_9,6195874071310357
function.injective.comm_semiring._proof_10,6195874071310357
conditionally_complete_lattice.le_cInf,6229864123752564
conditionally_complete_lattice.cSup_le,6229864123752564
conditionally_complete_lattice.cInf_le,6229864123752584
conditionally_complete_lattice.le_cSup,6229864123752584
conditionally_complete_linear_order.cSup_le,6231762129231892
conditionally_complete_linear_order.le_cInf,6231762129231892
conditionally_complete_linear_order.le_cSup,6231762129231912
conditionally_complete_linear_order.cInf_le,6231762129231912
order_dual.generalized_heyting_algebra._proof_5,6256100997294071
order_dual.generalized_heyting_algebra._proof_6,6256100997294071
order_dual.generalized_heyting_algebra._proof_8,6256100997294071
order_dual.generalized_heyting_algebra._proof_9,6256100997294071
order_dual.generalized_coheyting_algebra._proof_6,6256100997294071
order_dual.generalized_coheyting_algebra._proof_5,6256100997294071
order_dual.generalized_coheyting_algebra._proof_8,6256100997294071
order_dual.generalized_coheyting_algebra._proof_9,6256100997294071
ordered_semiring.to_no_max_order,6261166366088311
alternating_map.has_add,6261498582839131
not_lt_zero',6262570185079057
equiv.mul_right.equations._eqn_1,6266533239462097
equiv.add_right.equations._eqn_1,6266533239462097
equiv.mul_left.equations._eqn_1,6266569552554991
equiv.add_left.equations._eqn_1,6266569552554991
function.injective.generalized_coheyting_algebra._proof_2,6283923572759313
function.injective.generalized_heyting_algebra._proof_2,6283923572759313
function.injective.generalized_coheyting_algebra._proof_3,6283923582457877
function.injective.generalized_heyting_algebra._proof_3,6283923582457877
pi.lex.ordered_add_comm_group._proof_12,6286813857997927
pi.lex.ordered_comm_group._proof_12,6286813857997927
order_dual.conditionally_complete_lattice._proof_2,6291987757002831
order_dual.conditionally_complete_lattice._proof_3,6291987766701393
linear_map.graph._proof_1,6319777523193169
alternating_map.smul_apply,6347153658209604
alternating_map.coe_fn_smul,6347153658209665
prod.generalized_heyting_algebra._proof_2,6349500938369461
prod.generalized_coheyting_algebra._proof_2,6349500938369461
prod.generalized_heyting_algebra._proof_3,6349500948068023
prod.generalized_coheyting_algebra._proof_3,6349500948068023
punit.cancel_comm_monoid_with_zero,6353687895614721
multiplicative.linear_ordered_comm_monoid_with_zero._proof_17,6366808143900656
multiplicative.linear_ordered_comm_monoid_with_zero._proof_6,6370638787737866
multiplicative.linear_ordered_comm_monoid_with_zero._proof_7,6370638787737866
function.injective.add_group_with_one._proof_12,6399074340085788
add_submonoid.is_unit.submonoid.add_comm_group._proof_1,6403626983804918
submonoid.is_unit.submonoid.comm_group._proof_1,6403626984266358
function.surjective.add_group_with_one._proof_12,6449782944101538
add_subgroup.normal_of_comm,6479291965142648
subgroup.normal_of_comm,6479291965142648
neg_lt,6521782061354478
lt_neg,6521782061354478
inv_lt',6521782061354478
lt_inv',6521782061354478
add_comm_group.to_cancel_add_comm_monoid._proof_1,6524330828513676
comm_group.to_cancel_comm_monoid._proof_1,6524330828513676
submodule.map_coe,6526279355068502
submodule.mem_map,6526279355068656
prod.division_monoid.equations._eqn_1,6527773826424831
prod.subtraction_monoid.equations._eqn_1,6527773826424831
lt_inv_of_lt_inv,6531912132973425
neg_lt_of_neg_lt,6531912132973425
lt_neg_of_lt_neg,6531912132973425
inv_lt_of_inv_lt',6531912132973425
add_group.to_has_ordered_sub.equations._eqn_1,6534341215305065
is_add_unit.add_unit'.equations._eqn_1,6547442443451682
is_unit.unit'.equations._eqn_1,6547442443451682
pi.lex.is_strict_order.equations._eqn_1,6564963810422640
units.coe_smul,6566546248028268
units.is_scalar_tower'_left,6571619123383203
Prop.heyting_algebra.equations._eqn_1,6572672946032148
linear_map.smul_right._proof_1,6574160722614373
alternating_map.coe_smul,6578030273372770
is_unit.smul,6586840675777830
units.mul_distrib_mul_action'._proof_1,6586842404974120
absolute_value.sizeof,6600686772908889
absolute_value.has_sizeof_inst,6600686772908905
submonoid.has_inv._proof_2,6601932054638990
add_submonoid.has_neg._proof_2,6601932054638990
pi.lex.partial_order.equations._eqn_1,6612846085826173
add_monoid_hom.to_int_linear_map._proof_2,6627936003024632
subgroup.apply_coe_mem_map,6632650076566788
add_subgroup.apply_coe_mem_map,6632650076566788
function.injective.distrib_lattice._proof_1,6656914467215153
div_mul_eq_div_mul_one_div,6677193385830901
sub_add_eq_sub_add_zero_sub,6677193385830901
ne_zero.of_gt'.equations._eqn_1,6683721629773206
Prop.boolean_algebra._proof_1,6683754057790416
Prop.boolean_algebra._proof_12,6683754057790416
function.injective.ordered_semiring._proof_24,6738768566224797
conj_act.subgroup.coe_conj_smul,6763246543577341
conj_act.has_units_scalar.equations._eqn_1,6784618648234385
conj_act.units_smul_def,6784618648234430
conj_act.subgroup.conj_action.equations._eqn_1,6796219817707383
prod.subtraction_comm_monoid._proof_2,6804055999024931
prod.division_comm_monoid._proof_2,6804055999024931
prod.division_comm_monoid._proof_3,6804055999024931
prod.division_comm_monoid._proof_10,6804055999024931
prod.subtraction_comm_monoid._proof_3,6804055999024931
prod.subtraction_comm_monoid._proof_10,6804055999024931
inv_inv_div_inv,6822661087415065
neg_neg_sub_neg,6822661087415065
order_dual.generalized_heyting_algebra._proof_11,6884161368312455
order_dual.generalized_coheyting_algebra._proof_11,6884161368312455
sup_sdiff_left,6885107452951212
sup_sdiff_right,6885107452951214
le_sup_sdiff,6887685483894138
himp_inf_le,6887685483894138
inf_sdiff_left,6887805503586054
inf_sdiff_right,6887805503586056
prod.add_group_with_one._proof_12,6905031718444630
canonically_ordered_add_monoid.to_add_cancel_comm_monoid.equations._eqn_1,6923419267327250
subgroup.centralizer.equations._eqn_1,6962985137361908
add_subgroup.centralizer.equations._eqn_1,6962985137361908
submonoid.localization_with_zero_map.lift._proof_3,6987924847145638
add_submonoid.localization_map.add_equiv_of_localizations._proof_1,6988158757481110
submonoid.localization_map.mul_equiv_of_localizations._proof_1,6988158759860822
submodule.comap_top,6991186616238005
submodule.comap_coe,7088084998098110
submodule.mem_comap,7088084998098264
inv_monoid_hom_apply,7103032499951858
with_zero.division_monoid._match_1.equations._eqn_4,7135549107340030
is_absolute_value.to_absolute_value,7158838958937260
ne_zero.bit0.equations._eqn_1,7166940346705088
linear_map.ker_id,7176772375009200
zero_lt_iff,7177790340185155
int.linear_order.equations._eqn_1,7188351188779260
order_iso.add_left_to_equiv,7219537840801540
order_iso.mul_left_to_equiv,7219537840801540
tsub_eq_zero_iff_le,7224456978687852
subalgebra.comap.equations._eqn_1,7228311637990133
zsmul_neg',7249378448890575
inv_zpow',7249378448893803
with_zero.division_monoid._match_1.equations._eqn_1,7255721953622090
with_zero.division_monoid._match_1.equations._eqn_2,7255721953622101
with_zero.division_monoid._match_1.equations._eqn_3,7255721953622101
multiplicative.canonically_linear_ordered_monoid._proof_2,7284919283873255
additive.canonically_linear_ordered_add_monoid._proof_3,7284919283873255
additive.canonically_linear_ordered_add_monoid._proof_2,7284919283873255
multiplicative.canonically_linear_ordered_monoid._proof_3,7284919283873255
set.interval_subset_interval_iff_mem,7325425526400290
units.comm_group._proof_10,7329236592513387
add_units.add_comm_group._proof_10,7329236592513387
min_eq_bot,7332042090562024
category_theory.functor.map_Aut.equations._eqn_1,7347331144838963
subgroup.normal.mem_comm_iff,7358379168899766
add_subgroup.normal.mem_comm_iff,7358379168899766
function.injective.ordered_semiring._proof_12,7367093971028684
function.injective.ordered_semiring._proof_13,7367093971028684
semilinear_map_class.distrib_mul_action_hom_class._proof_3,7399554198464957
ne_zero_of_lt,7422757207443537
max_eq_top,7428890590272570
subalgebra.no_zero_smul_divisors_top.equations._eqn_1,7447480750909214
alg_equiv.of_bijective.equations._eqn_1,7463658444057372
tsub_eq_zero_of_le,7465255320600590
prod.ordered_add_comm_group._proof_13,7513301061035473
prod.ordered_comm_group._proof_13,7513301061035473
prod.ordered_comm_group._proof_14,7513301070734035
prod.ordered_add_comm_group._proof_14,7513301070734035
le_of_forall_pos_sub_le,7531824210374704
